path,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n02099601/n02099601_16707.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_67.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5045.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4313.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1633.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3273.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2366.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7928.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2237.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4527.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2058.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3904.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3999.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4416.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1516.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6088.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_354.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1308.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_255.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1735.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_736.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5155.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4578.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_405.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2247.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1894.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_28986.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2905.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3507.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5847.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8698.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_89.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3007.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10666.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7064.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_448.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5119.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6158.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2895.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10817.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1808.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4046.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7933.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5388.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10543.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9643.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3414.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6086.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10864.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7075.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_414.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8656.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4654.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3314.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2726.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_12988.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6817.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00020868.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6268.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1249.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2075.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4205.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_21004.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00014489.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2397.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_735.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_28549.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_476.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1609.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_27215.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_606.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4765.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_508.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2357.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_75.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_704.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2295.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7615.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_153.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2439.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00023159.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_23329.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8708.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9184.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8138.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_816.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_25566.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3736.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9368.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1028.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1454.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5464.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5914.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00027833.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1463.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7435.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5887.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3117.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3327.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_195.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_238.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6649.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_18208.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4944.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8757.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4958.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10834.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3364.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4283.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5764.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00006046.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4237.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6369.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9518.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2739.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1228.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9866.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00030385.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6094.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6474.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6804.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6526.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4454.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1843.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4417.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6257.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_399.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8653.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5595.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2505.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5066.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6338.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8854.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_934.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7409.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2504.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4703.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3026.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7374.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_907.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5063.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_367.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1778.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1335.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10199.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10266.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5436.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4576.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7554.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_28497.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7124.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00005068.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_28643.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2108.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00031917.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_29984.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9186.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4933.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4804.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00023435.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5589.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2327.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3339.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2655.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1906.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00001123.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00021654.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4675.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_27514.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8616.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_619.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1534.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4623.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4428.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9156.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10748.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_18143.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5326.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5499.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_533.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8664.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3335.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5895.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6857.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5264.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8764.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_28995.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00049855.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10183.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6575.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_30557.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3057.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2536.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6868.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3756.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4493.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5284.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8066.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1223.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4266.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5448.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_305.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4268.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2777.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3287.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5429.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2095.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_884.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3124.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02096294/n02096294_7144.JPEG,n02096294,n02096294,n02096294,n02096294,True
train/n02096294/n02096294_5833.JPEG,n02096294,n02096294,n02096294,n02096294,True
train/n02096294/n02096294_3704.JPEG,n02096294,n02096294,n02096294,n02096294,True
train/n02096294/n02096294_1653.JPEG,n02096294,n02096294,n02096294,n02096294,True
train/n02096294/n02096294_1007.JPEG,n02096294,n02096294,n02096294,n02096294,True
train/n02096294/n02096294_3049.JPEG,n02096294,n02096294,n02096294,n02096294,True
train/n02096294/n02096294_6688.JPEG,n02096294,n02096294,n02096294,n02096294,True
train/n02096294/n02096294_3617.JPEG,n02096294,n02096294,n02096294,n02096294,True
train/n02096294/n02096294_10027.JPEG,n02096294,n02096294,n02096294,n02096294,True
train/n02096294/n02096294_2455.JPEG,n02096294,n02096294,n02096294,n02096294,True
train/n02096294/n02096294_5189.JPEG,n02096294,n02096294,n02096294,n02096294,True
train/n02096294/n02096294_217.JPEG,n02096294,n02096294,n02096294,n02096294,True
train/n02096294/n02096294_2378.JPEG,n02096294,n02096294,n02096294,n02096294,True
train/n02096294/n02096294_8223.JPEG,n02096294,n02096294,n02096294,n02096294,True
